match_id,date,venue,actual_best_11,predicted_best_11,overlap_count
Kolkata Knight Riders_vs_Delhi Capitals_2023-04-20,2023-04-20,"Arun Jaitley Stadium, Delhi","['A Nortje', 'AR Patel', 'AS Roy', 'CV Varun', 'I Sharma', 'Kuldeep Yadav', 'N Rana', 'Mukesh Kumar', 'AD Russell', 'K Khejroliya', 'SP Narine']","['CV Varun', 'AS Roy', 'N Rana', 'MR Marsh', 'Mukesh Kumar', 'I Sharma', 'Kuldeep Yadav', 'A Nortje', 'AR Patel', 'SP Narine', 'AD Russell']",10
Kolkata Knight Riders_vs_Delhi Capitals_2024-04-03,2024-04-03,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam","['VG Arora', 'CV Varun', 'A Nortje', 'MA Starc', 'I Sharma', 'KK Ahmed', 'AD Russell', 'SP Narine', 'MR Marsh', 'AR Patel', 'VR Iyer']","['MA Starc', 'CV Varun', 'VG Arora', 'A Nortje', 'I Sharma', 'KK Ahmed', 'SP Narine', 'AD Russell', 'MR Marsh', 'AR Patel', 'Sumit Kumar']",10
Kolkata Knight Riders_vs_Gujarat Titans_2023-04-29,2023-04-29,"Eden Gardens, Kolkata","['Mohammed Shami', 'Noor Ahmad', 'J Little', 'Harshit Rana', 'SP Narine', 'AD Russell', 'MM Sharma', 'N Rana', 'Suyash Sharma', 'CV Varun', 'HH Pandya']","['Noor Ahmad', 'J Little', 'Mohammed Shami', 'CV Varun', 'Suyash Sharma', 'Harshit Rana', 'AD Russell', 'HH Pandya', 'SP Narine', 'N Rana', 'Rashid Khan']",10
Kolkata Knight Riders_vs_Lucknow Super Giants_2024-05-05,2024-05-05,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","['Harshit Rana', 'CV Varun', 'Naveen-ul-Haq', 'AD Russell', 'SP Narine', 'Ravi Bishnoi', 'Yash Thakur', 'MA Starc', 'Yudhvir Singh', 'KH Pandya', 'VG Arora']","['CV Varun', 'Harshit Rana', 'AD Russell', 'Naveen-ul-Haq', 'Yudhvir Singh', 'SP Narine', 'MA Starc', 'Yash Thakur', 'Mohsin Khan', 'KH Pandya', 'MP Stoinis']",9
Kolkata Knight Riders_vs_Mumbai Indians_2024-05-11,2024-05-11,"Eden Gardens, Kolkata","['JJ Bumrah', 'Harshit Rana', 'CV Varun', 'AD Russell', 'PP Chawla', 'A Kamboj', 'SP Narine', 'N Thushara', 'VG Arora', 'MA Starc', 'HH Pandya']","['JJ Bumrah', 'CV Varun', 'PP Chawla', 'Harshit Rana', 'MA Starc', 'A Kamboj', 'AD Russell', 'SP Narine', 'N Thushara', 'VG Arora', 'HH Pandya']",11
Kolkata Knight Riders_vs_Mumbai Indians_2023-04-16,2023-04-16,"Wankhede Stadium, Mumbai","['Suyash Sharma', 'HR Shokeen', 'PP Chawla', 'C Green', 'LH Ferguson', 'CV Varun', 'RP Meredith', 'D Jansen', 'SN Thakur', 'AD Russell', 'Arjun Tendulkar']","['AD Russell', 'Suyash Sharma', 'RP Meredith', 'PP Chawla', 'CV Varun', 'D Jansen', 'SP Narine', 'C Green', 'SN Thakur', 'UT Yadav', 'HR Shokeen']",9
Kolkata Knight Riders_vs_Mumbai Indians_2024-05-03,2024-05-03,"Wankhede Stadium, Mumbai","['MA Starc', 'JJ Bumrah', 'N Thushara', 'HH Pandya', 'CV Varun', 'SP Narine', 'AD Russell', 'PP Chawla', 'Naman Dhir', 'VG Arora', 'G Coetzee']","['MA Starc', 'N Thushara', 'JJ Bumrah', 'HH Pandya', 'CV Varun', 'G Coetzee', 'AD Russell', 'SP Narine', 'PP Chawla', 'Naman Dhir', 'VG Arora']",11
Kolkata Knight Riders_vs_Mumbai Indians_2025-03-31,2025-03-31,"Wankhede Stadium, Mumbai","['Ashwani Kumar', 'DL Chahar', 'AD Russell', 'MJ Santner', 'HH Pandya', 'TA Boult', 'V Puthur', 'CV Varun', 'SH Johnson', 'SP Narine', 'Harshit Rana']","['Ashwani Kumar', 'AD Russell', 'TA Boult', 'DL Chahar', 'HH Pandya', 'V Puthur', 'CV Varun', 'SP Narine', 'MJ Santner', 'Harshit Rana', 'SH Johnson']",11
Kolkata Knight Riders_vs_Punjab Kings_2024-04-26,2024-04-26,"Eden Gardens, Kolkata","['Arshdeep Singh', 'HV Patel', 'SP Narine', 'RD Chahar', 'AS Roy', 'SM Curran', 'Ramandeep Singh', 'Harpreet Brar', 'AD Russell', 'CV Varun', 'Harshit Rana']","['HV Patel', 'Arshdeep Singh', 'RD Chahar', 'Harshit Rana', 'SP Narine', 'CV Varun', 'AD Russell', 'SM Curran', 'AS Roy', 'Harpreet Brar', 'PVD Chameera']",10
Kolkata Knight Riders_vs_Rajasthan Royals_2023-05-11,2023-05-11,"Eden Gardens, Kolkata","['YS Chahal', 'TA Boult', 'KM Asif', 'Sandeep Sharma', 'Harshit Rana', 'SP Narine', 'AS Roy', 'CV Varun', 'JE Root', 'N Rana', 'R Ashwin']","['YS Chahal', 'CV Varun', 'TA Boult', 'Harshit Rana', 'Suyash Sharma', 'KM Asif', 'SN Thakur', 'AS Roy', 'Sandeep Sharma', 'R Ashwin', 'SP Narine']",9
Kolkata Knight Riders_vs_Rajasthan Royals_2024-04-16,2024-04-16,"Eden Gardens, Kolkata","['SP Narine', 'Avesh Khan', 'CV Varun', 'Harshit Rana', 'KR Sen', 'TA Boult', 'MA Starc', 'VG Arora', 'YS Chahal', 'AD Russell', 'R Ashwin']","['YS Chahal', 'KR Sen', 'Harshit Rana', 'VG Arora', 'Avesh Khan', 'CV Varun', 'MA Starc', 'TA Boult', 'SP Narine', 'AD Russell', 'R Ashwin']",11
Kolkata Knight Riders_vs_Royal Challengers Bangalore_2023-04-06,2023-04-06,"Eden Gardens, Kolkata","['CV Varun', 'Suyash Sharma', 'DJ Willey', 'SP Narine', 'KV Sharma', 'Mohammed Siraj', 'SN Thakur', 'HV Patel', 'MG Bracewell', 'Shahbaz Ahmed', 'UT Yadav']","['Suyash Sharma', 'DJ Willey', 'CV Varun', 'KV Sharma', 'SN Thakur', 'MG Bracewell', 'HV Patel', 'SP Narine', 'Mohammed Siraj', 'Akash Deep', 'Shahbaz Ahmed']",10
Kolkata Knight Riders_vs_Royal Challengers Bangalore_2023-04-26,2023-04-26,"M Chinnaswamy Stadium, Bengaluru","['CV Varun', 'Suyash Sharma', 'PWH de Silva', 'AD Russell', 'Vijaykumar Vyshak', 'Mohammed Siraj', 'N Rana', 'Shahbaz Ahmed', 'UT Yadav', 'DJ Willey', 'VG Arora']","['Mohammed Siraj', 'Suyash Sharma', 'CV Varun', 'AD Russell', 'Vijaykumar Vyshak', 'HV Patel', 'DJ Willey', 'PWH de Silva', 'SP Narine', 'N Rana', 'Shahbaz Ahmed']",9
Kolkata Knight Riders_vs_Royal Challengers Bengaluru_2024-04-21,2024-04-21,"Eden Gardens, Kolkata","['AD Russell', 'C Green', 'Harshit Rana', 'SP Narine', 'MA Starc', 'Yash Dayal', 'CV Varun', 'Mohammed Siraj', 'LH Ferguson', 'KV Sharma', 'Suyash Sharma']","['Harshit Rana', 'C Green', 'CV Varun', 'Yash Dayal', 'MA Starc', 'SP Narine', 'AD Russell', 'KV Sharma', 'Mohammed Siraj', 'LH Ferguson', 'Suyash Sharma']",11
Kolkata Knight Riders_vs_Royal Challengers Bengaluru_2025-03-22,2025-03-22,"Eden Gardens, Kolkata","['KH Pandya', 'JR Hazlewood', 'SP Narine', 'Yash Dayal', 'CV Varun', 'Rasikh Salam', 'Suyash Sharma', 'VG Arora', 'LS Livingstone', 'Harshit Rana', 'SH Johnson']","['JR Hazlewood', 'CV Varun', 'Harshit Rana', 'Yash Dayal', 'KH Pandya', 'SP Narine', 'VG Arora', 'Rasikh Salam', 'Suyash Sharma', 'LS Livingstone', 'SH Johnson']",11
Kolkata Knight Riders_vs_Sunrisers Hyderabad_2024-03-23,2024-03-23,"Eden Gardens, Kolkata","['T Natarajan', 'Harshit Rana', 'M Markande', 'AD Russell', 'SP Narine', 'PJ Cummins', 'CV Varun', 'M Jansen', 'Shahbaz Ahmed', 'Suyash Sharma', 'B Kumar']","['M Markande', 'T Natarajan', 'CV Varun', 'Harshit Rana', 'M Jansen', 'PJ Cummins', 'SP Narine', 'AD Russell', 'B Kumar', 'MA Starc', 'Suyash Sharma']",10
Kolkata Knight Riders_vs_Sunrisers Hyderabad_2025-04-03,2025-04-03,"Eden Gardens, Kolkata","['CV Varun', 'VG Arora', 'AD Russell', 'HV Patel', 'Harshit Rana', 'Mohammed Shami', 'PHKD Mendis', 'SP Narine', 'Zeeshan Ansari', 'PJ Cummins', 'Simarjeet Singh']","['AD Russell', 'Zeeshan Ansari', 'CV Varun', 'HV Patel', 'VG Arora', 'PHKD Mendis', 'Harshit Rana', 'SP Narine', 'PJ Cummins', 'Mohammed Shami', 'Simarjeet Singh']",11
Kolkata Knight Riders_vs_Sunrisers Hyderabad_2023-05-04,2023-05-04,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['T Natarajan', 'M Jansen', 'VG Arora', 'SN Thakur', 'CV Varun', 'Harshit Rana', 'AD Russell', 'AK Markram', 'AS Roy', 'B Kumar', 'M Markande']","['SN Thakur', 'T Natarajan', 'VG Arora', 'B Kumar', 'CV Varun', 'AS Roy', 'M Jansen', 'M Markande', 'AD Russell', 'Harshit Rana', 'Kartik Tyagi']",10
Lucknow Super Giants_vs_Chennai Super Kings_2023-05-03,2023-05-03,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","['M Pathirana', 'MM Ali', 'M Theekshana', 'RA Jadeja', 'TU Deshpande', 'DL Chahar']","['M Theekshana', 'M Pathirana', 'RA Jadeja', 'MM Ali', 'DL Chahar', 'TU Deshpande']",6
Lucknow Super Giants_vs_Chennai Super Kings_2025-04-14,2025-04-14,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","['M Pathirana', 'Ravi Bishnoi', 'RA Jadeja', 'DS Rathi', 'A Kamboj', 'AK Markram', 'Avesh Khan', 'KK Ahmed', 'Noor Ahmad', 'Akash Deep', 'SN Thakur']","['M Pathirana', 'KK Ahmed', 'DS Rathi', 'RA Jadeja', 'Ravi Bishnoi', 'A Kamboj', 'SN Thakur', 'Noor Ahmad', 'Avesh Khan', 'Akash Deep', 'AK Markram']",11
Lucknow Super Giants_vs_Delhi Capitals_2023-04-01,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","['MA Wood', 'Avesh Khan', 'KK Ahmed', 'Ravi Bishnoi', 'C Sakariya', 'Kuldeep Yadav', 'AR Patel', 'K Gowtham', 'KR Mayers', 'Mukesh Kumar', 'JD Unadkat']","['MA Wood', 'C Sakariya', 'Kuldeep Yadav', 'KK Ahmed', 'Ravi Bishnoi', 'K Gowtham', 'Avesh Khan', 'JD Unadkat', 'AR Patel', 'KR Mayers', 'Mukesh Kumar']",11
Lucknow Super Giants_vs_Delhi Capitals_2024-04-12,2024-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","['Kuldeep Yadav', 'Ravi Bishnoi', 'KK Ahmed', 'I Sharma', 'Naveen-ul-Haq', 'Yash Thakur', 'Mukesh Kumar', 'AR Patel', 'MP Stoinis', 'Arshad Khan', 'KH Pandya']","['Yash Thakur', 'Kuldeep Yadav', 'KK Ahmed', 'I Sharma', 'Naveen-ul-Haq', 'KH Pandya', 'Ravi Bishnoi', 'AR Patel', 'Mukesh Kumar', 'MP Stoinis', 'Arshad Khan']",11
Lucknow Super Giants_vs_Delhi Capitals_2025-03-24,2025-03-24,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam","['Kuldeep Yadav', 'MA Starc', 'DS Rathi', 'SN Thakur', 'M Siddharth', 'Ravi Bishnoi', 'Mukesh Kumar', 'Prince Yadav', 'V Nigam', 'AR Patel', 'MM Sharma']","['MA Starc', 'Kuldeep Yadav', 'Mukesh Kumar', 'DS Rathi', 'M Siddharth', 'Ravi Bishnoi', 'SN Thakur', 'Prince Yadav', 'V Nigam', 'MM Sharma', 'AR Patel']",11
Lucknow Super Giants_vs_Gujarat Titans_2024-04-07,2024-04-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","['Yash Thakur', 'KH Pandya', 'UT Yadav', 'DG Nalkande', 'Ravi Bishnoi', 'Naveen-ul-Haq', 'Rashid Khan', 'M Siddharth', 'Noor Ahmad', 'MP Yadav', 'SH Johnson']","['Yash Thakur', 'MM Sharma', 'UT Yadav', 'MP Yadav', 'DG Nalkande', 'Naveen-ul-Haq', 'Rashid Khan', 'KH Pandya', 'Noor Ahmad', 'Ravi Bishnoi', 'SH Johnson']",10
Lucknow Super Giants_vs_Kolkata Knight Riders_2023-05-20,2023-05-20,"Eden Gardens, Kolkata","['Yash Thakur', 'Ravi Bishnoi', 'SP Narine', 'VG Arora', 'SN Thakur', 'K Gowtham', 'Harshit Rana', 'KH Pandya', 'CV Varun', 'AD Russell', 'Mohsin Khan']","['CV Varun', 'Yash Thakur', 'Harshit Rana', 'VG Arora', 'Ravi Bishnoi', 'KH Pandya', 'SN Thakur', 'Mohsin Khan', 'K Gowtham', 'SP Narine', 'AD Russell']",11
Lucknow Super Giants_vs_Kolkata Knight Riders_2024-04-14,2024-04-14,"Eden Gardens, Kolkata","['MA Starc', 'Mohsin Khan', 'SP Narine', 'CV Varun', 'AD Russell', 'VG Arora', 'Ravi Bishnoi', 'Harshit Rana', 'KH Pandya', 'S Joseph', 'Arshad Khan (2)']","['Yash Thakur', 'VG Arora', 'Harshit Rana', 'CV Varun', 'MA Starc', 'AD Russell', 'KH Pandya', 'SP Narine', 'Mohsin Khan', 'Ravi Bishnoi', 'S Joseph']",10
Lucknow Super Giants_vs_Kolkata Knight Riders_2025-04-08,2025-04-08,"Eden Gardens, Kolkata","['SN Thakur', 'Akash Deep', 'Harshit Rana', 'DS Rathi', 'Ravi Bishnoi', 'AD Russell', 'Avesh Khan', 'CV Varun', 'VG Arora', 'SH Johnson', 'SP Narine']","['SN Thakur', 'AD Russell', 'Avesh Khan', 'VG Arora', 'CV Varun', 'DS Rathi', 'Harshit Rana', 'Akash Deep', 'Ravi Bishnoi', 'SP Narine', 'SH Johnson']",11
Lucknow Super Giants_vs_Mumbai Indians_2023-05-16,2023-05-16,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","['Ravi Bishnoi', 'JP Behrendorff', 'Yash Thakur', 'C Green', 'Mohsin Khan', 'PP Chawla', 'Akash Madhwal', 'HR Shokeen', 'KH Pandya', 'Naveen-ul-Haq', 'Swapnil Singh']","['JP Behrendorff', 'Yash Thakur', 'Naveen-ul-Haq', 'Ravi Bishnoi', 'Mohsin Khan', 'KH Pandya', 'C Green', 'PP Chawla', 'Swapnil Singh', 'HR Shokeen', 'CJ Jordan']",10
Lucknow Super Giants_vs_Mumbai Indians_2025-04-04,2025-04-04,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","['HH Pandya', 'SN Thakur', 'DS Rathi', 'V Puthur', 'Avesh Khan', 'TA Boult', 'Akash Deep', 'Ashwani Kumar', 'Ravi Bishnoi', 'DL Chahar', 'MJ Santner']","['HH Pandya', 'SN Thakur', 'DS Rathi', 'Avesh Khan', 'V Puthur', 'Ravi Bishnoi', 'TA Boult', 'Ashwani Kumar', 'Akash Deep', 'DL Chahar', 'MJ Santner']",11
Lucknow Super Giants_vs_Mumbai Indians_2024-05-17,2024-05-17,"Wankhede Stadium, Mumbai","['N Thushara', 'PP Chawla', 'Ravi Bishnoi', 'Naveen-ul-Haq', 'KH Pandya', 'Mohsin Khan', 'Arshad Khan', 'N Wadhera', 'Naman Dhir', 'Arjun Tendulkar', 'MJ Henry']","['N Thushara', 'Naveen-ul-Haq', 'PP Chawla', 'HH Pandya', 'Mohsin Khan', 'Ravi Bishnoi', 'Arshad Khan', 'KH Pandya', 'A Kamboj', 'Arjun Tendulkar', 'R Shepherd']",8
Lucknow Super Giants_vs_Punjab Kings_2023-04-15,2023-04-15,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","['SM Curran', 'Yudhvir Singh', 'K Rabada', 'MA Wood', 'Ravi Bishnoi', 'Harpreet Brar', 'Arshdeep Singh', 'K Gowtham', 'Sikandar Raza', 'KH Pandya', 'MW Short']","['MA Wood', 'SM Curran', 'Yudhvir Singh', 'Arshdeep Singh', 'K Rabada', 'Ravi Bishnoi', 'KH Pandya', 'Sikandar Raza', 'Avesh Khan', 'K Gowtham', 'Harpreet Brar']",10
Lucknow Super Giants_vs_Punjab Kings_2024-03-30,2024-03-30,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","['MP Yadav', 'SM Curran', 'Mohsin Khan', 'Arshdeep Singh', 'HV Patel', 'K Rabada', 'RD Chahar', 'Harpreet Brar', 'KH Pandya', 'Ravi Bishnoi', 'M Siddharth']","['MP Yadav', 'SM Curran', 'HV Patel', 'Arshdeep Singh', 'K Rabada', 'Ravi Bishnoi', 'Naveen-ul-Haq', 'Mohsin Khan', 'Harpreet Brar', 'KH Pandya', 'RD Chahar']",10
Lucknow Super Giants_vs_Punjab Kings_2025-04-01,2025-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","['Arshdeep Singh', 'DS Rathi', 'M Jansen', 'GJ Maxwell', 'LH Ferguson', 'YS Chahal', 'Abdul Samad', 'M Siddharth', 'MP Stoinis', 'Avesh Khan', 'Ravi Bishnoi']","['Arshdeep Singh', 'DS Rathi', 'GJ Maxwell', 'SN Thakur', 'LH Ferguson', 'Avesh Khan', 'Ravi Bishnoi', 'M Jansen', 'YS Chahal', 'MP Stoinis', 'M Siddharth']",10
Lucknow Super Giants_vs_Punjab Kings_2023-04-28,2023-04-28,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh","['Yash Thakur', 'Naveen-ul-Haq', 'K Rabada', 'Ravi Bishnoi', 'LS Livingstone', 'MP Stoinis', 'Arshdeep Singh', 'SM Curran', 'A Badoni', 'KH Pandya', 'KR Mayers']","['Yash Thakur', 'Naveen-ul-Haq', 'Ravi Bishnoi', 'Arshdeep Singh', 'MP Stoinis', 'K Rabada', 'LS Livingstone', 'SM Curran', 'Sikandar Raza', 'KH Pandya', 'A Badoni']",10
Lucknow Super Giants_vs_Rajasthan Royals_2024-04-27,2024-04-27,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","['Sandeep Sharma', 'Avesh Khan', 'MP Stoinis', 'R Ashwin', 'TA Boult', 'A Mishra', 'Yash Thakur', 'KH Pandya', 'Ravi Bishnoi', 'YS Chahal', 'MJ Henry']","['Sandeep Sharma', 'A Mishra', 'Avesh Khan', 'Yash Thakur', 'TA Boult', 'Mohsin Khan', 'KH Pandya', 'MP Stoinis', 'Ravi Bishnoi', 'YS Chahal', 'R Ashwin']",10
Lucknow Super Giants_vs_Rajasthan Royals_2023-04-19,2023-04-19,"Sawai Mansingh Stadium, Jaipur","['Avesh Khan', 'Sandeep Sharma', 'R Ashwin', 'MP Stoinis', 'TA Boult', 'Ravi Bishnoi', 'JO Holder', 'Naveen-ul-Haq', 'A Mishra', 'YS Chahal', 'Yudhvir Singh']","['MP Stoinis', 'YS Chahal', 'Sandeep Sharma', 'Avesh Khan', 'Ravi Bishnoi', 'R Ashwin', 'TA Boult', 'JO Holder', 'Yudhvir Singh', 'A Mishra', 'Naveen-ul-Haq']",11
Lucknow Super Giants_vs_Royal Challengers Bengaluru_2024-04-02,2024-04-02,"M Chinnaswamy Stadium, Bengaluru","['MP Yadav', 'GJ Maxwell', 'Naveen-ul-Haq', 'Yash Thakur', 'Yash Dayal', 'M Siddharth', 'MP Stoinis', 'RJW Topley', 'Mohammed Siraj', 'KH Pandya', 'Mayank Dagar']","['MP Yadav', 'Yash Thakur', 'Naveen-ul-Haq', 'GJ Maxwell', 'Mohammed Siraj', 'Yash Dayal', 'MP Stoinis', 'RJW Topley', 'M Siddharth', 'C Green', 'Mayank Dagar']",10
Lucknow Super Giants_vs_Sunrisers Hyderabad_2024-05-08,2024-05-08,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['B Kumar', 'T Natarajan', 'PJ Cummins', 'Shahbaz Ahmed', 'V Viyaskanth', 'A Badoni', 'JD Unadkat', 'K Gowtham', 'Naveen-ul-Haq', 'Ravi Bishnoi', 'Yash Thakur']","['B Kumar', 'T Natarajan', 'PJ Cummins', 'JD Unadkat', 'Yash Thakur', 'Ravi Bishnoi', 'Shahbaz Ahmed', 'V Viyaskanth', 'A Badoni', 'K Gowtham', 'Naveen-ul-Haq']",11
Mumbai Indians_vs_Chennai Super Kings_2023-05-06,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai","['M Pathirana', 'DL Chahar', 'PP Chawla', 'TU Deshpande', 'Akash Madhwal', 'RA Jadeja', 'T Stubbs', 'JC Archer', 'Arshad Khan', 'C Green', 'M Theekshana']","['Akash Madhwal', 'PP Chawla', 'TU Deshpande', 'M Pathirana', 'RA Jadeja', 'T Stubbs', 'C Green', 'DL Chahar', 'MM Ali', 'M Theekshana', 'Arshad Khan']",10
Mumbai Indians_vs_Chennai Super Kings_2025-03-23,2025-03-23,"MA Chidambaram Stadium, Chepauk, Chennai","['Noor Ahmad', 'KK Ahmed', 'V Puthur', 'Naman Dhir', 'DL Chahar', 'R Ashwin', 'WG Jacks', 'NT Ellis', 'PVSN Raju', 'RA Jadeja', 'SM Curran']","['V Puthur', 'Noor Ahmad', 'KK Ahmed', 'TA Boult', 'NT Ellis', 'R Ashwin', 'Naman Dhir', 'WG Jacks', 'MJ Santner', 'RA Jadeja', 'DL Chahar']",9
Mumbai Indians_vs_Chennai Super Kings_2023-04-08,2023-04-08,"Wankhede Stadium, Mumbai","['RA Jadeja', 'MJ Santner', 'TU Deshpande', 'K Kartikeya', 'JP Behrendorff', 'PP Chawla', 'SSB Magala', 'D Pretorius', 'C Green', 'DL Chahar', 'HR Shokeen']","['SSB Magala', 'RA Jadeja', 'K Kartikeya', 'TU Deshpande', 'Arshad Khan', 'MJ Santner', 'JP Behrendorff', 'PP Chawla', 'DL Chahar', 'C Green', 'HR Shokeen']",10
Mumbai Indians_vs_Delhi Capitals_2025-04-13,2025-04-13,"Arun Jaitley Stadium, Delhi","['JJ Bumrah', 'KV Sharma', 'Kuldeep Yadav', 'MJ Santner', 'V Nigam', 'DL Chahar', 'Mukesh Kumar', 'TA Boult', 'AR Patel', 'HH Pandya', 'MA Starc']","['JJ Bumrah', 'KV Sharma', 'Kuldeep Yadav', 'MJ Santner', 'V Nigam', 'MA Starc', 'DL Chahar', 'TA Boult', 'Mukesh Kumar', 'HH Pandya', 'AR Patel']",11
Mumbai Indians_vs_Delhi Capitals_2024-04-07,2024-04-07,"Wankhede Stadium, Mumbai","['G Coetzee', 'JJ Bumrah', 'AR Patel', 'A Nortje', 'R Shepherd', 'KK Ahmed', 'Lalit Yadav', 'Mohammad Nabi', 'Akash Madhwal', 'I Sharma', 'JA Richardson']","['Akash Madhwal', 'A Nortje', 'JJ Bumrah', 'G Coetzee', 'KK Ahmed', 'JA Richardson', 'AR Patel', 'PP Chawla', 'R Shepherd', 'I Sharma', 'Mohammad Nabi']",10
Mumbai Indians_vs_Gujarat Titans_2023-05-12,2023-05-12,"Wankhede Stadium, Mumbai","['Rashid Khan', 'Akash Madhwal', 'PP Chawla', 'K Kartikeya', 'JP Behrendorff', 'MM Sharma', 'C Green', 'CJ Jordan', 'Noor Ahmad', 'AS Joseph', 'Mohammed Shami']","['Rashid Khan', 'JP Behrendorff', 'Mohammed Shami', 'PP Chawla', 'MM Sharma', 'K Kartikeya', 'Akash Madhwal', 'AS Joseph', 'C Green', 'CJ Jordan', 'Noor Ahmad']",11
Mumbai Indians_vs_Lucknow Super Giants_2024-04-30,2024-04-30,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","['HH Pandya', 'Naveen-ul-Haq', 'Mohsin Khan', 'MP Stoinis', 'N Thushara', 'Ravi Bishnoi', 'G Coetzee', 'MP Yadav', 'Mohammad Nabi', 'JJ Bumrah', 'DJ Hooda']","['HH Pandya', 'MP Yadav', 'Naveen-ul-Haq', 'Mohsin Khan', 'G Coetzee', 'Mohammad Nabi', 'MP Stoinis', 'Ravi Bishnoi', 'N Thushara', 'PP Chawla', 'DJ Hooda']",10
Mumbai Indians_vs_Lucknow Super Giants_2023-05-24,2023-05-24,"MA Chidambaram Stadium, Chepauk, Chennai","['Akash Madhwal', 'Naveen-ul-Haq', 'Yash Thakur', 'PP Chawla', 'CJ Jordan', 'C Green', 'Mohsin Khan', 'HR Shokeen', 'JP Behrendorff', 'K Gowtham', 'Ravi Bishnoi']","['Naveen-ul-Haq', 'Akash Madhwal', 'PP Chawla', 'Yash Thakur', 'C Green', 'Ravi Bishnoi', 'Mohsin Khan', 'CJ Jordan', 'KH Pandya', 'HR Shokeen', 'K Gowtham']",10
Mumbai Indians_vs_Punjab Kings_2024-04-18,2024-04-18,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur","['HV Patel', 'JJ Bumrah', 'G Coetzee', 'Akash Madhwal', 'SM Curran', 'HH Pandya', 'K Rabada', 'S Gopal', 'Harpreet Brar', 'LS Livingstone', 'R Shepherd']","['HV Patel', 'JJ Bumrah', 'G Coetzee', 'SM Curran', 'Akash Madhwal', 'Arshdeep Singh', 'HH Pandya', 'K Rabada', 'S Gopal', 'LS Livingstone', 'Harpreet Brar']",10
Mumbai Indians_vs_Rajasthan Royals_2024-04-22,2024-04-22,"Sawai Mansingh Stadium, Jaipur","['Sandeep Sharma', 'TA Boult', 'PP Chawla', 'Avesh Khan', 'YS Chahal', 'JJ Bumrah', 'R Ashwin', 'Tilak Varma', 'G Coetzee', 'Mohammad Nabi', 'N Thushara']","['YS Chahal', 'Avesh Khan', 'Sandeep Sharma', 'PP Chawla', 'TA Boult', 'HH Pandya', 'JJ Bumrah', 'R Ashwin', 'Mohammad Nabi', 'Tilak Varma', 'G Coetzee']",10
Mumbai Indians_vs_Rajasthan Royals_2024-04-01,2024-04-01,"Wankhede Stadium, Mumbai","['Akash Madhwal', 'YS Chahal', 'TA Boult', 'N Burger', 'Avesh Khan', 'KT Maphaka', 'JJ Bumrah', 'PP Chawla', 'R Ashwin', 'G Coetzee']","['Akash Madhwal', 'N Burger', 'TA Boult', 'JJ Bumrah', 'YS Chahal', 'PP Chawla', 'Avesh Khan', 'G Coetzee', 'KT Maphaka', 'R Ashwin']",10
Mumbai Indians_vs_Royal Challengers Bangalore_2023-04-02,2023-04-02,"M Chinnaswamy Stadium, Bengaluru","['KV Sharma', 'Mohammed Siraj', 'Arshad Khan', 'MG Bracewell', 'RJW Topley', 'Akash Deep', 'HV Patel', 'C Green', 'PP Chawla', 'GJ Maxwell', 'HR Shokeen']","['HV Patel', 'GJ Maxwell', 'Arshad Khan', 'RJW Topley', 'C Green', 'Akash Deep', 'KV Sharma', 'Mohammed Siraj', 'MG Bracewell', 'JC Archer', 'HR Shokeen']",10
